"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2008","Kentucky","21","3,508","167.0"
"Chlamydia","2009","Kentucky","21","3,647","172.3"
"Chlamydia","2010","Kentucky","21","4,488","209.8"
"Chlamydia","2011","Kentucky","21","4,577","212.9"
"Chlamydia","2012","Kentucky","21","4,851","224.6"
"Chlamydia","2013","Kentucky","21","4,989","229.9"
"Chlamydia","2014","Kentucky","21","5,194","238.9"
"Chlamydia","2015","Kentucky","21","5,273","241.8"
"Chlamydia","2016","Kentucky","21","5,590","255.7"
"Chlamydia","2017","Kentucky","21","6,194","282.4"
"Chlamydia","2018","Kentucky","21","6,249","284.4"
"Chlamydia","2008","Louisiana","22","5,226","241.5"
"Chlamydia","2009","Louisiana","22","6,841","312.9"
"Chlamydia","2010","Louisiana","22","6,658","299.3"
"Chlamydia","2011","Louisiana","22","7,568","337.9"
"Chlamydia","2012","Louisiana","22","6,846","304.1"
"Chlamydia","2013","Louisiana","22","7,481","330.6"
"Chlamydia","2014","Louisiana","22","7,655","336.8"
"Chlamydia","2015","Louisiana","22","8,974","393.1"
"Chlamydia","2016","Louisiana","22","8,784","383.9"
"Chlamydia","2017","Louisiana","22","10,212","447.6"
"Chlamydia","2018","Louisiana","22","11,068","486.7"
"Chlamydia","2013","Maine","23","1,031","158.4"
"Chlamydia","2014","Maine","23","1,050","161.1"
"Chlamydia","2015","Maine","23","1,230","189.1"
"Chlamydia","2016","Maine","23","1,356","208.0"
"Chlamydia","2017","Maine","23","1,596","244.2"
"Chlamydia","2018","Maine","23","1,491","227.4"
"Chlamydia","2012","Maine","23","990","152.3"
"Chlamydia","2011","Maine","23","944","145.1"
"Chlamydia","2010","Maine","23","768","118.2"
"Chlamydia","2009","Maine","23","726","112.8"
"Chlamydia","2008","Maine","23","761","118.1"
"Chlamydia","2008","Maryland","24","5,307","193.3"
"Chlamydia","2009","Maryland","24","4,885","176.7"
"Chlamydia","2010","Maryland","24","6,336","226.3"
"Chlamydia","2011","Maryland","24","7,197","254.6"
"Chlamydia","2012","Maryland","24","7,193","252.2"
"Chlamydia","2013","Maryland","24","7,654","266.7"
"Chlamydia","2014","Maryland","24","8,237","285.4"
"Chlamydia","2015","Maryland","24","8,780","302.7"
"Chlamydia","2016","Maryland","24","10,479","360.1"
"Chlamydia","2017","Maryland","24","11,449","392.1"
"Chlamydia","2018","Maryland","24","12,539","428.7"
"Chlamydia","2008","Massachusetts","25","4,839","152.0"
"Chlamydia","2009","Massachusetts","25","5,490","171.1"
"Chlamydia","2010","Massachusetts","25","6,302","198.4"
"Chlamydia","2011","Massachusetts","25","7,000","218.7"
"Chlamydia","2012","Massachusetts","25","7,193","222.8"
"Chlamydia","2013","Massachusetts","25","7,341","225.6"
"Chlamydia","2014","Massachusetts","25","7,197","219.5"
"Chlamydia","2015","Massachusetts","25","8,406","255.1"
"Chlamydia","2016","Massachusetts","25","9,433","284.9"
"Chlamydia","2017","Massachusetts","25","10,517","315.9"
"Chlamydia","2018","Massachusetts","25","11,231","336.3"
"Chlamydia","2008","Michigan","26","11,007","223.6"
"Chlamydia","2009","Michigan","26","11,675","238.2"
"Chlamydia","2010","Michigan","26","12,926","266.8"
"Chlamydia","2011","Michigan","26","13,095","270.1"
"Chlamydia","2012","Michigan","26","12,962","266.8"
"Chlamydia","2013","Michigan","26","12,683","260.5"
"Chlamydia","2014","Michigan","26","12,723","260.7"
"Chlamydia","2015","Michigan","26","14,015","286.9"
"Chlamydia","2016","Michigan","26","14,417","294.4"
"Chlamydia","2017","Michigan","26","16,420","334.4"
"Chlamydia","2018","Michigan","26","16,844","342.6"
"Chlamydia","2008","Minnesota","27","4,085","157.0"
"Chlamydia","2009","Minnesota","27","3,993","152.4"
"Chlamydia","2010","Minnesota","27","4,329","164.3"
"Chlamydia","2011","Minnesota","27","5,075","191.2"
"Chlamydia","2012","Minnesota","27","5,430","203.3"
"Chlamydia","2013","Minnesota","27","5,791","215.3"
